sample_id,reference,hypothesis,wer,cer
100,Ɛnee abɛbɛ nee ngyigyilira le agɔnwolɛ kpalɛ.,ɛnee abɛbɛ ne gyigyilerale agɔnwolɛ palɛ,0.5714,0.1053
101,"Emomu, bɛ ɛbɛlabɔlɛ ɛnee le ngakyile.",ɛmom bɛɛbɛla bɔlɛ ɛnee le ngatiele,0.6667,0.1667
102,"Wɔ ewia mekɛ ne anu, ngyigyilira yɛle gyima ɛsesebɛ kpondɛle aleɛ ziele.",wɔ ewia mekɛ ne anu ngyigyilɛ la yɛ le gyima ɛsesebɛ kponde le aleɛzielɛ,0.5833,0.0678
117,Aneɛ ngakyile ne mɔ biala lɛ ɛnelɛ ngakyile.,ɛnea ngakyile ne mɔ biala lɛ ɛne lɛ ngakyile,0.375,0.0556
121,Bie mɔ noko lɛ avinli ɛnelɛ ne boka nwiɔ ne anwo.,bie mɔ nuku lɛ avileɛ ne lɛne boka nwiɔ ne awo,0.4545,0.1316
125,"Kasem, Ewe nee mɔɔ ɛha la.",saw two ɛnee mɔɔ yɛha la,0.6667,0.4211
132,Ɛnelɛ di gyima titili ngakyile nsa wɔ ɛnelɛ aneɛ nu.,ɛne lɛ de gyima titilinga kyile sa wɔ ɛne lɛ aneɛ nu,0.8,0.0476
146,Aneɛ ko ne ala ngakyilehilelɛƐnelɛ eza kola kile ngakyile wɔ aneɛ ko ne ala anu.,aniako ne ala ngatile hilelɛnɛlɛ eza kolakile ngatile wɔ aniako ne ala anu,0.6,0.1538
147,Ɛhye finde wɔ menli ekpunli ngakyile mɔɔ ka aneɛ ko ne ala la ɛdendɛlɛ nu.,ɛhyɛ finde wɔ menle ɛkpunli ngakyile mɔɔ ka aneɛ ko ne alala ɛdendɛlɛ nu,0.3333,0.0508
155,Fa ɛ ti anwo edwɛkɛmgbɔkɛ kile ɛnelɛkpɔkɛ anu.,ɛti a nwo edwɛkɛ ngbɔkɛ kele ɛnelɛkpɔkɛ anu,0.75,0.1053
158,Dua ndonwo mɔɔ fɛta la azo na kilehile ɛnelɛ ngakyile ne mɔ anu.,bɔnwo fɛta la azo na kilehilɛ ɛnee lɛ ngakyilɛ ne mɔ anu,0.5385,0.2353
159,"Wɔ bɛ ekpunli ne mɔ anu, bɛwowɔ adwenle bɛhile gyima mɔɔ ɛnelɛ di la.",wɔ bɛ ekunli ne mɔ anu bɛwowɔ adwenle bɛhile gyima mɔɔ ɛnle la adi la,0.2857,0.0741
161,Ɛ nee ɛ gɔnwo ɛdie edwɛkɛmgbɔkɛ ne mɔ na bɛgyinla zo bɛyɛ mɔɔ wɔ aze ɛke la.,ɛnee ɛgɔnwo ɛdie ɛgyɔga ngbɔkɛ ne mɔ na bɛgyinla zo bɛyɛ mɔɔ wɔ aze ɛkela,0.4706,0.1186
162,Bɛhile ɛnelɛkpɔkɛ holɛ mɔɔ wɔ edwɛkɛmgbɔkɛ ne mɔ anu la.,bɛhele ɛnee lɛ kpɔkɛ hole mɔɔ wɔ igyɔ kɛ mgbɔkɛ ne mɔɔ anu la,0.9,0.1739
163,Bɛhile ɛnelɛmgbɔkɛ ne mɔɔ lɛ ɛnelɛ ne wɔ edwɛkɛmgbɔkɛ ne mɔ anu la.,bɛhile ɛnee lɛ ngbɔkɛ ne mɔɔ lɛ ɛnee lɛ nee wɔ ɛgyɔkɛ ngbɔkɛ ne mɔɔ anu la,0.6923,0.1852
165,Kile ɛnelɛkpɔkɛ ngakyile ne mɔ na maa ko biala anwo ndonwo nsa.,kile ɛnɛlɛ kpɔkɛ ngatile ne mɔ namaako biala anwɔ ndo nwonsa,0.75,0.0784
168,Kɛlɛ ɛnelɛ ngakyile ne mɔ na fa ndonwo nsa kilehile ko biala mɔɔ wɔhɛlɛ la anu.,kɛlɛ ɛnee lɛ ngakyile ne mɔ na fando nwo nsa kilehile ko biala mɔɔ wɔhɛlɛla anu,0.375,0.0159
169,Dua ndonwo nsa azo kilehile gyima mɔɔ ɛnelɛ di wɔ Nzema aneɛ ne anu la.,doa n donwonsa a zɔ kile hile gyima mɔɔ ɛnlɛlɛdi wɔ nzɛma aniane anu la,0.8,0.125
180,Ɛgengalɛ kola yɛ mɔɔ anu-mia anzɛɛ ndɛlɛnu.,ɛgengalɛ kola yɛ mɔɔ anumia anzɛɛ ndɛlɛnɔ,0.1429,0.0286
200,Kenga tidwɛkɛ ne yɛɛ mukenye ne.,kengati role kɛ ne yɛɛ mu kenye ne,0.8333,0.1538
203,Kpondɛ ɛdendɛmunli titili ne – Ɔta ɔfinde ɛdendɛkpunli ne mɔlebɛbo.,fondɛ edendɛ mu le tetele ne ɔtɔ ɔfendɛ edendɛ kpole ne mɔ le bɛbo,1.3333,0.2679
205,Kpondɛ adwenle ngakyile mɔɔ boa adwenle titili ne la.,pondɛ adwonle ngakyile mɔɔ bo adwonle titili ne la,0.4444,0.0909
216,Ɔwɔ kɛ ɛkpondɛ edwɛkɛmgbɔkɛ titili ne mɔ.,ɔwɔ kɛ ɛkponde edwɛkɛ ngbɔkɛ titili ne mɔ,0.4286,0.0588
229,Yɛfa ɛhye yɛkpondɛ adwenle kpɔkyee anzɛɛ titili ne mɔɔ wɔ ɛgengadeɛ bie anu la.,yɛfa ɛhye yɛkɔndɛ adwenle kpɔkye anzɛɛ titili ne mɔɔ wɔ ɛgenga deɛ bie anu la,0.2857,0.0462
231,Ɛhye di gyima kpalɛ wɔ adawu mɔɔ le nɔhalɛ la anu.,ɛsie de gyima kpalɛ wɔ adawu mɔɔ le nɔ halɛlanu,0.4545,0.1026
233,Bɛyɛ ɛhye bɛkpondɛ nyelebɛnloa bɛmaa edwɛkɛmiza kpɔkyee bie mɔ.,bɛyɛ ɛshi bɛ kpondɛ nyele bɛ nloa bɛ maa ɛdwɔkɛ meza kpɔtyɛ bie mɔ,1.2222,0.1667
235,Kenga adawu ne mɔɔ wɔ aze ɛke la.,kɛnga adawu ne mɔɔ wɔ aze ɛkela,0.375,0.04
236,Kile adwenle titili ne mɔɔ wɔ ɛgengadeɛ ne mɔɔ wɔ aze ɛke anu la.,kele adwenle titili ne mɔɔ wɔ ɛgengadeɛ ne mɔɔ wɔ aze ɛke anu la,0.0714,0.0196
241,Menli ɛhye mɔ bie wɔ ɛkɛ a ɛnee menze bɛ.,bɛnle ɛhye mɔ bie wɔ ɛkɛ a ɛnee menze bɛ,0.1,0.0968
266,Bɛva adwenle titili ne mɔɔ bɛhile la bɛdo gua bɛhile sukoavoma ne kɔsɔɔti.,bɛva agyinli titili ne mɔɔ bɛhilela bɛdo gua bɛhile sukua voma ne kosɔɔti,0.4615,0.0984
271,"Ɔkile diedi, ɛbulɛ nee nɔhalɛlilɛ.",ɔkile die di ɛbulɛ nee nɔ halɛ lelɛ,1.0,0.0357
274,Na saa menli mɔɔ lɛ dibelɛ la fo ɛ?,na saa menle mɔɔ lɛ debilɛ la foɛ,0.4444,0.1154
276,Tieyɛ mɔɔ ɛnva adenle zo la anwo ɛngyia.,sieyɛ mɔɔ ɛnva a rele ne zo la a nwo ɛngyia,0.75,0.1562
285,Mebanlea na meayɛ tieyɛ wɔ me ɛbɛlabɔlɛ nu.,me balɛ ɛnamea yɛ tie yɛwɔ me ɛbɛlabɔlɛ nu,0.75,0.0857
292,Kenga adawu ne mɔɔ wɔ aze ɛke la na yeye nwolɛ kpuyia ne mɔ anloa.,kenga adawo ne mɔɔ wɔ aze ɛke la na yɛyɛ nwolɛ kpuyia ne mɔ anloa,0.1333,0.0588
299,Kilehilevolɛ kpanyinli ne gyi ɛkɛ ne maa tumililɛ wɔ sukulu ne anu.,kilehilevolɛ kpanyinli ne gyi ɛkɛ nee maatumililɛ wɔ sukulu ne anu,0.25,0.0182
332,Ɛhye kola maa ɛkile kɛ ɛte mɔɔ ɛlɛkenga la abo anzɛɛ ɛnde ɔ bo.,ashekola maa ekile kɛ ɛte mɔɔ ɛlɛke ngala a bo anzɛɛ ɛnde ɔ bɔ,0.5714,0.102
344,Bɛ nwo bɔkɔbɔkɔyɛlɛ le debie mɔɔ sonla kpɔkɛdelɛ nee ye ayunlunyia gyi zo a.,bɛnwu bɔkɔbɔkɔ yɛlɛ le debie mɔɔ sonlakpɔ kɛdelɛ nee ye ayunlunyia gyi zo a,0.3571,0.0161
361,"Akee, kile kɛ ɛkpondɛ kɛ bɛsi bɛkɛlɛ ɛgengadeɛ ne la.",akie ke le kɛ ɛkpom donle kɛ bɛ se bɛkɛlɛ ɛgengadeɛ ne la,0.7,0.1905
363,Duzu agbɔkɛ a ɔbobɔle a?,duzu a gbɔkɛ awobobɔle a,0.6,0.1053
374,Fa ɛ ti anwo edwɛkɛmgbɔkɛ kilehile “adwenle titili” anu.,anyia twamo edwɛkɛ mgbɔkɛ hilehile adwenle titili anu,0.6667,0.1556
375,Tumi mɔɔ ɛbulɛ lɛ la.,tumi a bɛlɛlɛla,0.8,0.3125
376,"Ɛbulɛ ɛnle debie mɔɔ bɛkola bɛsɛlɛ a, na emomu ɔle debie mɔɔ bɛnyia ye a.",ɛbolɛ ɛle debie mɔɔ bɛkola bɛsɛlɛ a na emomu ɔle debie mɔɔ bɛnya yea,0.3333,0.0526
388,"Ɛlɛkpɔsa sukunwiɔ ne mɔ anu la, kakye kɛ ɛbulɛ le awɔdenle mɔɔ anye le nwiɔ a.",ɛlɛkpɔsa sukunwiɔ ne mɔ anu la ka kye kɛ ɛbole le awɔdenle mɔɔ anye le nwiɔ a,0.1875,0.0328
394,Fa ɛdendɛmunli nna pɛ adawu ne sikalɛ.,deendemoli napɛ adawo ne sikalɛ,0.7143,0.2903
399,Kile ɛweɛne mɔɔ la aneɛ ne fɔɔnwo ɛgengalɛ nee nwo mgbondabulɛ ne avinli la.,kele ɛwie ne mɔɔ la aniene fɔɔ wo ɛgengalɛ nee nwo ngbondabulɛ ne avinle la,0.5714,0.129
400,Kilehile subane mɔɔ ɛgengalɛ ndɛlɛnu lɛ la nsa anu.,kelehele suba ne mɔɔ ɛgengalɛ ndɛlɛnulɛ la nsa anu,0.5556,0.0476
411,Yɛlɛ mgbɔkye mɔfeme titili ngakyile nsa.,dwo yɛlɛ mgbɔkye mɔ fime titile ngakyile nsa,0.6667,0.1471
426,Mgbɔkye mɔfeme mɔɔ yɛta yɛnwu bɛ la a le nzizo nee nzɔzo mɔfeme.,ngɔ akyi mɔfo me mɔɔ yɛta yɛnwubɛla ale nzizo ne nzɔzo mɔfo me,0.9231,0.1373
428,Ɔkola ɔmaa yɛnyia edwɛkɛmgbɔkɛ mɔɔ wɔ aneɛmɛla ekpunli gyɛne nu la.,ɔkola ɔ maa yɛnyaa edwɛkɛ ngbɔkɛ mɔɔ wɔ aniɛ mela ekpenle gyɛne nu la,0.7273,0.1071
432,Nzizo-nzɔzo mɔfeme a le mgbɔkye mɔfeme mɔɔ lɛ nzizo nee nzɔzo la.,nzizo nzɔzo mɔɔ me ale ngbɔkye mɔɔ me mɔɔ lɛ nzizo nee nzɔzo la,0.6667,0.0962
441,Ɛhye maa edwɛkɛkpɔkɛ ne kakyi fi baholɛ kɔyɛ dɔɔnwo.,ashe maa ɛdwɛkɛ kpɔkɛ nɛ katifi baholɛ kɔyɛ dɔɔnwo,0.5556,0.1628
444,Bɔ mɔdenle kɛ ɛbahilehile nu mɔɔ ɛnrɛnlea mɔɔ wɔ anwuma la azo a.,bomɔdenle kɛ ɛbahele hele nu mɔɔ ɛngranlea mɔɔ wɔ anwuma la azua,0.5385,0.1154
481,Ɔmaa yɛnyia edwɛkɛmgbɔkɛ fofolɛ yɛfi ndinli anzɛɛ ninli mɔfeme ne anu.,ɔmaa ye nyia ɛdwɛkɛ ngbɔkɛ fofolɛ yɛfe ndinli anzɛɛ ninli mɔfeme ne anu,0.4545,0.0678
482,Ɔmaa yɛnyia edwɛkɛmgbɔkɛ mɔɔ wɔ aneɛmɛla ekpunli fofolɛ nu la.,ɔmaa yɛnyia edwɛkɛ me gbɔ kɛ mɔɔ wɔ anyɛmela ekpenle fofo le nu la,0.8,0.1154
483,Ɔmaa yɛnyia yɛkpɔkɛ ndɛlɛnu fofolɛ.,ɔmaa yɛ nyia yɛ kpɔkɛ ndɛlɛ nufufulɛ,1.2,0.0667
485,Ɔmaa yɛkakyi edwɛmgbɔkɛ baholɛ yɛyɛ bɛ dɔɔnwo.,ɔmaa yɛ ka kye edwɛngbɔ kɛ bahole yɛyɛ bɛdɔɔn,1.1429,0.1282
487,Ɔboa ɔmaa yɛkɛlɛhɛlɛ edwɛkɛmgbɔkɛ fɔɔnwo na yɛsukoa aneɛ ne.,ɔboa ɔmaa yɛ kɛlɛhɛlɛ edwɛkɛ ngbɔkɛ fɔ ɔ nwo na yɛ sukua aneɛne,1.1111,0.0392
496,Bɛziezie bɛ nwo kɛ bɛbado ye gua na bɛahilehile nu.,bɛziezie bɛ nwo kɛ bɛbado yi gua na bahelɛ helɛ nu,0.3,0.1463
504,Edwɛkɛmgbɔkɛ ɛhye mɔ ta finde yɛ adwelielilɛ nu.,idwokɛ ngbokɛ ɛshemɔ tafindeɛ yɛɛ adwelili le nu,0.875,0.25
511,"Mɔnukpɔkɛ titili ndonwo bie mɔ a le yɛɛ, eza, na, noko, nee, anzɛɛ.",mɔnekpɔkɛ tetele ndomoa bie mɔ ale yɛɛ eza na noko nee anzɛɛ,0.3846,0.1429
513,Mɔnukpɔkɛ titili mɔɔ ka edwɛkɛmgbɔkɛ nee ɛdendɛsinli bɔ nu la.,mɔnekpɔ kɛ titili mɔɔ ka egyɔkɛ ngbɔkɛ nee ɛdendɛsele bɔno la,0.7,0.1731
515,Mɔnukpɔkɛ titili mɔɔ ka edwɛkɛmgbɔkɛ nee ɛdendɛfoa bɔ nu la.,mɔnukpɔ kɛtetele mɔɔ ka ɛdwɛkɛ ngbɔ kɛnee ɛde ndɛfo a bɔnu la,0.9,0.1
516,Nyamenle nee me lua anzondwolɛ nu.,nyɛmenle nee me lua anzongyole nu,0.3333,0.1429
517,Koasi eza hɔle nyevile ne anu bieko.,so kɛ ateda kɔlengɛmenle ne anubienle ko,0.8571,0.5172
518,Mɔnukpɔkɛ mɔɔ ka ɛdendɛfoa titili nwiɔ bɔ nu la.,mɔnekpɔkɛ mɔɔ ka ɛbendɛfo adetele nwiɔ bɔnɔ la,0.5556,0.1795
520,Manza dwule ɔ ra ne na ɔmaanle ye nyɛfonlɛ.,maanza dule ɔra nee na ɔmaa anle ye nyɛfonlɛ,0.7778,0.1176
521,Yera ɛke anzɛɛ ɔkɔ Aluku?,geral ɛkɛ anzɛ ɔkɔ aluku,0.6,0.2
522,Ɔnlonle nzule yɛɛ ɔlile aleɛ.,ɔlɔnle nzule yɛɛ ɔlili aliɛ,0.6,0.1667
524,"Wɔ adenle ɛhye azo, mɔnukpɔkɛ ne a bɔ ɛdendɛfoa ekyi ne abo a.",wɔadenle le ɛhyeazo mɔɔ nee kpɔkɛ nee a bɔ ɛdendɛfoa ekyi nee aboa,0.7692,0.1458
526,Ɛbɛlabɔlɛ ɛnla aze noko akee yɛbabɔ yɛ nwo mɔdenle.,ɛbɛlabɔlɛ ɛnla aze noko akee yɛba bɔ yɛ wonwɔ denle,0.4444,0.0714
527,Ɔkpondɛle ye amaa yeanwu ye.,ɔkpondɛle yɛ amaa yɛnwo yɛ,0.6,0.2174
528,Meze Koame yemɔti fa ezukoa ne maa ye.,mezɛkoa me yɛmɔti fa ezukoa ne maa yɛ,0.5,0.1
529,Ɛbɛlabɔlɛ le konle noko akee yɛlɛ anyelazo.,ɛbɛla bɔlɛ le konle noko a kee yɛlɛ anyelazo,0.5714,0.0
536,Ɔkilehile deɛmɔti anzɛɛ bɛda bodane ali.,ɔkele hele deɛ mɔte anzɛɛ bɛda boda ne ale,1.1667,0.1176
537,Ɔkeha ɛdendɛfoa anzɛɛ ɛdendɛsinli mɔɔ bɔ atipɛne la ɔbobɔ nu.,ɔkɛya ɛdendɛfoa anzɛɛ ɛdendɛsenle mɔɔ bɔ atipɛne la ɔbobɔ nu,0.2,0.0784
538,Ɔka adwenle mɔɔ kile kyɛkyɛhanlɛ la ɔbɔ nu.,ɔka agyinle mɔɔ kile cha chahanlɛla o bɔnu,0.625,0.2857
539,Yɛfa yɛkile adwenle mɔɔ ko tia bɛ nwo la.,yɛfa yɛkile adwenle mɔɔ kɔtia bɛ nwo la,0.2222,0.0312
540,Yɛfa yɛkile nzidwɛkɛ bie guabelɛ.,yɛfa yɛke le nzedwɛkɛ bie ɛgwabelɛ,0.8,0.1429
542,Mɛla ngyikyi beta kɛ yɛsi yɛfa mɔnukpɔkɛ yɛdi gyima la anwo.,me la ngyikyi beta kɛ yɛse yɛfa monekpɔ kɛ yɛde gyima la anwo,0.5455,0.102
545,Yɛdua mɔnukpɔkɛ zo yɛkeha yɛ nyɛleɛ nee adwenle mɔɔ yɛlɛ bɛ la yɛbobɔ nu.,yɛdula mɔnekpɔkɛ zo yɛkeha yɛ nyɛleɛ nee adwenle mɔɔ yɛlɛ bɛ la yɛ bobɔ nu,0.2857,0.0339
547,Mɔnukpɔkɛ boa wɔ ninyɛne ɛbobɔlɛ nu.,mɔnkpɔ kɛ bua awɔ ninyɛne ɛbobo ɛlɛnu,1.0,0.1667
551,Yɛlɛ ndenle ngakyile mɔɔ yɛdua zo yɛnyia edwɛkɛmgbɔkɛ fofolɛ wɔ aneɛ nu a.,yɛlɛ ndenle ngakyile mɔɔ yɛdua zo yɛnyia ɛdɔkɛ ngbɔkɛ fofolɛ wɔ aneɛnua,0.3846,0.0656
554,Bɛhilehile ɛhye mɔ bie anu wɔ aze ɛke.,bɛhelehele ɛshemɔ bie anu wɔ azɛɛ kɛ,0.625,0.2
556,Kɛ ɛsi ɛtoto ninyɛne mɔɔ le fofolɛ la aluma wɔ wɔ suazo ɛ?,kɛ ɛsi ɛtoto ninyɛne mɔɔ le fofolɛ la aluma wɔ —osua 21:5 22:7.,0.2308,0.1778
558,Nwane a toto ninyɛne zɔhane mɔ aluma a?,wane atoto ninyɛne zɔhane mɔ alumaha,0.625,0.0645
564,"Duma, Yɛkpɔkɛ nee Yɛkpɔkɛ, Duma nee mɔɔ ɛha la.",ndoma yɛ kpɔkɛ nee yɛ kpɔkɛ ndoma neemɔ ɛ hala,1.0,0.1389
579,Nzema ta nyia nyɛvolɛ aneɛ fi Nrelenza nee Akane aneɛ nu.,zɛmata nyia nyɛvolɛ aniɛ fiin ne rɛlɛnza nee akane aniɛ nu,0.6364,0.1957
588,Ɔboa ɔmaa bɛnyia ngyinlazo na bɛdie aneɛ ne bɛto nu kɛ ɔle fɔɔnwo.,ɔboa ɔmaa bɛnyangyilazo na bɛdie anie ne bɛtunu kɛ ɔlefɔ nwo,0.5385,0.1132
589,Ɔboa ɔmaa yɛnyia edwɛkɛmgbɔkɛ fofolɛ yɛmaa ninyɛne nee adwenle fofolɛ bie mɔ.,ɔ boa ɔ maa yɛ nyia ɛgyɔkɛ ngbɔkɛ fofolɛ yɛma nenyɛne ne a gyole fofolɛ bie mɔ,1.0833,0.1846
590,Ɔboa wɔ aneɛ ne ɛzukoalɛ nu.,boa wɔ aneɛ ne azukoalɛ nu,0.3333,0.0909
591,Ɔboa ɔmaa yɛkola yɛkile ɛleka mɔɔ aneɛ ne edwɛkɛmgbɔkɛ ne mɔ abo vi la.,ɔboa ɔmaa yɛkola yɛkile ɛlɛka mɔɔ aniɛ ne edwɛkɛ ne mɔɔ abovi la,0.4286,0.1579
595,Kile mgbɔkye mɔfeme ngakyile mɔɔ yɛlɛ bɛ la.,sele e mgbɔ cee mɔ femɛ nga cele e mɔ yɛlɛbɛla,1.375,0.3056
596,Kile mgbɔkye mɔfeme ndonwo ne mɔ mɔɔ wɔ aneɛ ne anu la.,kile ngbɔkye mɔ fime ndomo nwo ne mɔmɔɔ wɔ anyie ne anu la,0.6667,0.1628
597,Wowɔ adwenle wɔ gyima mɔɔ mgbɔkye mɔfeme di la nna anwo.,wɔ waha gyunle wɔ gyima mɔɔ ngbɔkye mɔ femɛ de la naanwo,0.8182,0.2222
600,Wowɔ adwenle wɔ gyima nna mɔɔ mgbɔkye mɔfeme di la anwo.,wɔ ba gyonle wɔ gyima na mɔɔ mgbɔkye mɔɔ femɛ dela amokɛ,0.7273,0.3111
602,Kile mɔnukpɔkɛ ngakyile ne mɔ mɔɔ wɔ aneɛ ne anu la.,kele mɔnukpɔkɛ ngatile ne mɔmɔ wɔ aniɛnea nu la,0.6364,0.122
603,Kilehile ɛweɛne mɔɔ la mɔnukpɔkɛ ngakyile ne mɔ avinli la.,dilehele ɛweɛ ne mɔɔ la mɔnukpɔkɛ ngatile ne mɔɔ avenle la,0.6,0.1458
606,Ɔmɔ Adwoba ɛlɛkenga yɛɛ Koame ɛlɛkɛlɛ.,ɔmɔ adoba ɛlɛkenga yɛɛ kɔ amɛ ɛlɛkɛlɛ,0.5,0.0938
607,Saa ɔwɔ ɛke a anrɛɛ ɔbaye ɔ nloa.,saa ɔwɔ ɛke a anrɛɛ ɔbaye ɔnloa,0.25,0.0
608,"Saa ɛsukoa a, ɛbanwu ye.",saa asukoa a ɛba nwo yɛ,0.8,0.1667
609,Ɛhɔne hunle ye yemɔti ɔlile aleɛ ne.,ɛhɔne hunle yeyemɔ ti ɔlele aleɛ ne,0.4286,0.0345
610,Mebahɔ na tɛ ɛnɛ ɔ.,nebɔhɔna tɛɛnɔ,1.0,0.2143
612,Kilehile ndenle mɔɔ yɛdua zo yɛnyia edwɛkɛmgbɔkɛ fofolɛ la anu.,kelehele andɛnle mɔɔ yɛdua zo yɛnyia ɛgyɔkɛ ngbɔkɛ fofolɛ la anu,0.4,0.1698
613,Kile ndenle nsa mɔɔ bɛdua zo bɛnyia edwɛkɛmgbɔkɛ fofolɛ wɔ aneɛ ne anu la.,kili ndenle nsa mɔɔ bɛdua zo bɛnyia edwɛkɛmgbɔkɛ fofole wɔ aneɛ ne anu la,0.1429,0.0333
614,Kilehile ndenle mɔɔ bɛdua zo bɛnyia edwɛkɛmgbɔkɛ wɔ aneɛ ne anu la nsa anu.,kilehile andele mɔɔ bɛdoa zo bɛnyɛ a edwɛkɛ mgbɔkɛ wɔ aneɛ ne anu la ansanu,0.5714,0.0984
619,"Ɛnɛ, tɛkenɔlɔgyi le debie mɔɔ anwo hyia kpalɛ wɔ nwomazukoalɛ nu a.",ɛnɛ tɛkenɔlɔgy lede bi mɔ awoshi ya kpalɛ wɔ awo mazukpa alɛnoa,0.75,0.2037
626,"Edwɛkɛmiza ne a le kɛ, duzu bieko a doa ye a?",ne gyɔkɛ mizane alekɛ duzu bieko adoa yea,0.7273,0.1212
635,Ɛhye eza bamaa wɔade ɛzukoalɛdeɛ ngakyile mɔɔ le kɛ Nrelenza la abo.,ɛhye eza bamaa wade ezukwa lɛdeɛ ngakyile mɔɔ le kɛ nlɛlɛ nzalabo,0.5,0.125
663,Ngyehyɛleɛ mɔɔ duma ɛdendɛsinli (Dm ɛds) lɛ la kakyihakyi.,ngye hyɛleɛ mɔɔ doma ɛden dɛsenle dɛm ɛsrɛ nlɛla kakyehakye,1.0,0.2128
664,Duma ɛdendɛsinli kola yɛ edwɛkɛkpɔkɛ ko kye mɔɔ le duma anzɛɛ dumagya la.,duma ɛdin dɛsenli ko la yɛ edwɛkɛ kpɔkɛ ko kye mɔɔ le duma anzɛɛ duma gya la,0.6154,0.0333
665,Ɛdendɛsinli ɛhye da duma ko anzɛɛ dumagya ko ala ali.,ɛdende sinli ɛsheda duma ko anzɛɛ duma gyako ala ali,0.5,0.0698
